"DSNUM","NAME","Lat","Long","Coordinate_System","USGS_ID","HUC","METHOD_SOURCE","Data_Source","ECOREGION","STATE","Surface_Area_acres","DRAIN_SQMILE","NET_SED_CONTRIB_SQMILE","SEDI_RATE_MEAN_ACFT_YR","Sed_Yield_m_yr","Sed_Yield_mm_yr","Sed.Rate..mm.yr.","slope_calc","forest_calc","crops_calc"
"63019","LEXEN CREEK WEIR",395328,1055520,"",".",".","1","RESSED","6.2","CO",0.005,"0.48",0.48,0.001189516,"1.18022E-06",0.001180216,72.5,18.2422198734232,92.97,0
"53036","GREEN CREEK WATERSHED, SITE NO. 1",320955,982028,"","08094000","12060204","1","RESSED","9.4","TX",124,"3.57",3.38,2.4,"0.000338164",0.338163624,5.9,0.945294582709616,15.47,11.94
"76010","GEORGE HOIDAL POND",465503,1164342,"",".",".","5","RESSED","6.2","ID",0.51,"0.043",0.042,0.007843137,"8.8935E-05",0.088935033,4.7,7.03473575570011,50.59,0
"31065","JOHN WILLITS FARM POND",390951,951527,"",".",".","1","RESSED","9.2","KS",2.17,"0.33",0.33,0.423577236,"0.000611295",0.611295248,59.5,3.06240464148852,16.57,7.23
"22018","BROOKLYN MILL POND",420633,841444,"","04175575","04100002","1","RESSED","8.1","MI",45,"29.6",6.2,3.014354067,"0.000231545",0.231544741,20.4,1.68973544524444,16.54,13.62
"6012","PHILPOTT",364652,800139,"WGS84","02071900","03010103","7","RESSED","8.3","VA",3370,"212",185.7,58.7755102,"0.000150736",0.150735953,5.3,12.8384362791435,84.54,0.08
"62009","CCC POND (EAST)",370945,1134630,"",".",".","1","RESSED","10.1","UT",0.1,"0.32",0.32,0.005645161,"8.40154E-06",0.008401537,17.2,5.45520281484044,5.18,0
"22025","FRANKLIN MILL POND",423147,831819,"",".",".","1","RESSED","8.1","MI",14.6,"13.8",7.8,0.62371134,"3.80821E-05",0.038082144,13,1.94158339093725,4.12,0
"31046","ROKEY",395407,954802,"",".",".","5","RESSED","9.2","KS",3.18,"0.284",0.28,0.449152542,"0.000763956",0.763955706,43.1,1.93586037055621,0.99,48.89
"73007","COOPER CREEK RESERVOIR",432246,1231655,"","432248123165400","17100301","1","RESSED","6.2","OR",140,"4.4",4.18,3.448275862,"0.000392878",0.392878324,7.5,19.427746157185,62.52,0
"70087","SANTE FE FLOOD CONTROL BASIN",340646,1175808,"","11085000","18070106","7","RESSED","11.1","CA",1090,"236",20.54,160.1515152,"0.003713325",3.713324992,44.8,29.0346548241834,36.44,0.51
"15003","O.P. WHITE POND",344603,892654,".",".",".","5","RESSED","8.3","MS",0.47,"0.0097",0.0089,0.116666667,"0.00624294",6.242939569,75.7,3.11953382758953,24.96,1.31
"31068","MICHAEL PAVICICH RESERVOIR",390546,944954,"",".",".","1","RESSED","9.2","KS",5.72,"0.16",0.16,0.338888889,"0.001008718",1.008717825,18.1,4.35751753019552,37.43,1.11
"15008","P.T. MCALEXANDER",344603,892654,".",".",".","5","RESSED","8.3","MS",0.7,"0.0139",0.0128,0.211904762,"0.007884299",7.884299159,92.3,3.11953382758953,24.96,1.31
"32050","SKUCIUS POND",395614,973549,"",".",".","1","RESSED","9.4","KS",3,"1.61",1.61,0.380625,"0.000112591",0.112591027,38.7,1.66111204518989,1.89,40.54
"15023","BEN P. SMITH POND",344603,892654,"",".",".","5","RESSED","8.3","MS",0.89,"0.0278",0.0264,0.14,"0.002525553",2.525552826,47.9,3.11953382758953,24.96,1.31
"36011","THEOBALD LATERAL D",422432,955653,"",".",".","1","RESSED","9.2","IA",3.38,"0.098",0.089,0.218461538,"0.001169008",1.169007585,19.7,4.58530736241888,1.02,53.99
"15015","C.C. STEVENSON POND",344603,892654,".",".",".","5","RESSED","8.3","MS",1.4,"0.0342",0.032,0.9,"0.01339445",13.39444981,195.9,3.11953382758953,24.96,1.31
"15006","AGNES JONES POND",344603,892654,".",".",".","5","RESSED","8.3","MS",1.73,"0.0478",0.0451,0.734883721,"0.007760227",7.760227141,129.5,3.11953382758953,24.96,1.31
"35","Gladewater",323318,945737,"WGS84","8019900","12010002",".","Texas Water Board",".","TX",481,"42.0",42,46.08333333,"0.000522549",0.523,29.2,2.95384248737301,39.22,0
"15007","LEE JOHNSON POND",344603,892654,".",".",".","5","RESSED","8.3","MS",3.12,"0.0833",0.0784,1.3,"0.007896955",7.896954535,127,3.11953382758953,24.96,1.31
"50010","BELLEVUE RESERVOIR",333828,980130,"",".",".","1","RESSED","9.4","TX",36.3,"1.5",1.44,0.919839679,"0.000304216",0.304215961,7.7,1.10567127440532,4.87,1.06
"7001","CHESTER",344235,811519,"WGS84",".",".","7","RESSED","8.3","SC",75,"16.05",15.92,8.899082569,"0.000266216",0.266216225,36.2,3.79886329651971,57.25,0.44
"78001","ORCHARD RESERVOIR (Indian Creek Reservoir)",432321,1160101,"","13211131","17050114","1","RESSED","10.1","ID",125,"43",42.8,1.254545455,"1.39597E-05",0.013959664,3.1,9.94848128993836,0.44,0.01
"24006","LAKE SPRINGFIELD",394540,893548,"","05576205","07130007","1","RESSED","8.2","IL",4234.4,"265",258,182.1232877,"0.000336185",0.336184839,13.1,0.435439540765928,4.3,75.85
"15025","CHARLES DOCKERY POND",344949,900857,"",".",".","5","RESSED","8.3","MS",4.95,"0.0644",0.0566,0.203846154,"0.001715214",1.715214496,12.6,2.69092138783661,45.79,2.69
"70106","WINERY DEBRIS BASIN",341330,1181235,"",".",".","1","RESSED","11.1","CA",NA,"0.18",0.18,5.08,"0.013440752",13.44075161,NA,10.115152766462,5.15,0
"19020","KISER LAKE",401149,835854,"","401044083570000","05080001","7","RESSED","8.2","OH",374,"8.73",8.15,15.46666667,"0.000903798",0.903798186,12.6,2.04459102002418,22.24,54.76
"49004","JENKINS POND",320215,934200,"",".",".","5","RESSED","8.3","LA",23.5,"0.35",0.32,0.251724138,"0.000374634",0.374634037,3.3,0.922382358758336,11.29,0
"43004","EAST FORK",431107,1074217,"",".",".","1","RESSED","10.1","WY",2.43,"0.81",0.81,0.202654867,"0.000119153",0.119152832,25.4,3.92434224828287,0,0
"24042","MINE POND NO. 4",390328,895141,"",".",".","1","RESSED","8.2","IL",36.8,"5.29",5.23,3.678571429,"0.000334973",0.334973038,30.5,1.22594256021074,21.96,66.54
"70047","HAY DEBRIS BASIN",341327,1181219,"",".",".","1","RESSED","11.1","CA",NA,"0.2",0.2,0.819559902,"0.001951565",1.951565151,NA,10.115152766462,5.15,0
"63011","WINDY POINT (4-B)",391956,1085557,"",".",".","1","RESSED","10.1","CO",0.71,"0.019",0.019,0.040201005,"0.001007664",1.007663802,17.3,3.41079371570766,0,0
"63006","PRAIRIE DOG (4A)",391949,1085553,"","09160000","14010005","1","RESSED","10.1","CO",0.64,"0.022",0.022,0.073515982,"0.001591444",1.591444246,35,3.41079371570766,0,0
"38009","CANYON LAKE",440328,1031712,"","06413300","10120110","1","RESSED","6.2","SD",38.9,"385",66.35,2.129380054,"1.52843E-05",0.015284267,16.7,10.8574731865949,88.32,0
"36010","THEOBALD LATERAL C",422414,955659,"",".",".","1","RESSED","9.2","IA",6.58,"0.25",0.234,1.190294118,"0.002422539",2.422539003,55.1,4.58530736241888,1.02,53.99
"17018","STEINER LAKE",382343,881935,"",".",".","1","RESSED","8.3","IL",8.54,"0.308",0.295,0.337333333,"0.00054459",0.544589909,12,1.89007482589896,35.46,12.29
"73001","EMIGRANT GAP",420941,1223618,"","14349000","17100308","1","RESSED","6.2","OR",232,"61.6",61.2,16.55555556,"0.000128832",0.128832278,21.8,16.4097012516942,59.12,0
"63013","NORTH BASIN (3-B)",392034,1085551,"",".",".","1","RESSED","10.1","CO",2.02,"0.048",0.048,0.114070352,"0.001131785",1.13178489,17.2,3.41079371570766,0,0
"16016","BAKERS LAKE",373848,885731,"",".",".","1","RESSED","8.3","IL",6.3,"0.26",0.25,0.163120567,"0.000310743",0.310742791,7.9,1.85573407943372,43.6,6.12
"16025","W.F. FARRELL",382137,885713,"",".",".","1","RESSED","8.3","IL",4.77,"0.519",0.512,0.543333333,"0.000505392",0.505392435,34.7,1.93013731153157,54.86,9.14
"31070","SOUTH FORK OF BLACKWATER, SITE A-1(Echo Lake)",384906,940456,"",".",".","1","RESSED","9.2","MO",26.7,"2.62",2.52,3.141818182,"0.000593763",0.593762623,35.9,2.99384158176052,47.48,0
"57007","CORNFIELD WASH  (4)",355028,1070723,"",".",".","1","RESSED","10.1","NM",4.51,"1.18",1.17,0.494736842,"0.000201382",0.201382041,33.4,3.29659435027976,1.08,0
"2007","WESTFIELD",421125,724842,"WGS84",".",".","1","RESSED","5.3","MA",39.8,"2.52",NA,0.230310881,"",NA,1.8,9.09027692082232,89.25,0
"15027","W.W. MURPHY POND",344603,892654,"",".",".","5","RESSED","8.3","MS",7.5,"0.208",0.2,0.536936937,"0.001278573",1.278573307,21.8,3.11953382758953,24.96,1.31
"63003","BADGER WASH LOWER OIL WELL (3A)",392044,1085554,"",".",".","1","RESSED","10.1","CO",2.44,"0.059",0.055,0.098734177,"0.000854943",0.854943018,12.3,3.41079371570766,0,0
"63010","OILWELL (3-A)",392044,1085555,"",".",".","1","RESSED","10.1","CO",2.46,"0.059",0.059,0.1585,"0.00127941",1.279409594,19.6,3.41079371570766,0,0
"63001","BADGER DETENTION RESERVOIR (14)",391910,1085600,"",".",".","1","RESSED","10.1","CO",22.58,"1.53",1.49,2.42173913,"0.000774058",0.774057885,32.7,3.17094479019275,0,0
"63008","UPPER HANKS (1-A)",392047,1085619,"",".",".","1","RESSED","10.1","CO",1.37,"0.066",0.066,0.163,"0.001176186",1.17618603,36.3,3.41079371570766,0,0
"51045","DENTON CREEK WATERSHED, SEDIMENT CONTROL STRUCTURE 3-4",333750,973759,"",".",".","1","RESSED","9.4","TX",5.48,"0.17",0.16,0.798529412,"0.002376858",2.37685825,44.4,3.53067383953027,40.93,0
"54012","LAKE WINTERS",315704,995228,"",".",".","7","RESSED","9.4","TX",306.6,"63.62",63.14,25.58704453,"0.000192996",0.192995817,25.4,1.84428686633206,5.53,7.28
"44007","NORFORK",361453,921414,"","07060000","11010006","7","RESSED","8.4","AR",25700,"1806",1772,NA,"",NA,NA,6.22634380875518,62.85,0.01
"64009","SCOFIELD RESERVOIR",394711,1110712,"","09311500","14060007","1","RESSED","6.2","UT",2915.7,"154",150,120.8839779,"0.000383804",0.383804296,12.6,15.333628594891,62.81,0
"63014","LOWER HANKS (1-B)",392038,1085610,"",".",".","1","RESSED","10.1","CO",4.09,"0.084",0.084,0.114,"0.000646335",0.646335356,8.5,3.41079371570766,0,0
"70108","ALTADENA GOLF COURSE DEBRIS BASIN",341049,1180702,"",".",".","1","RESSED","11.1","CA",NA,"0.2",0.2,0.682061069,"0.001624148",1.624148044,NA,3.54779706966789,2.36,0
"63004","EAST BASIN (11)",392019,1085554,"",".",".","1","RESSED","10.1","CO",1.52,"0.089",0.087,0.142857143,"0.000782015",0.78201495,28.6,3.41079371570766,0,0
"63005","MIDDLE BASIN (12)",391921,1085554,"","09160500","14010005","1","RESSED","10.1","CO",2.65,"0.092",0.088,0.2875,"0.001555921",1.555920937,33.1,3.41079371570766,0,0
"78015","WHEATON",440903,1175222,"",".",".","1","RESSED","6.2","OR",8.28,"0.14",NA,2.569620253,"",NA,94.6,9.84839651700069,0,0
"51010","T & P RESERVOIR (Sunshine Lake)",324711,974945,"",".",".","1","RESSED","9.4","TX",50,"6.24",6.18,4.976190476,"0.000383478",0.383478366,30.3,2.0045340321059,15.62,0
"51046","DENTON CREEK WATERSHED, SEDIMENT CONTROL STRUCTURE 3-6",333655,973822,"",".",".","1","RESSED","9.4","TX",5.06,"0.21",0.2,2.191176471,"0.005217707",5.217707245,132,3.53067383953027,40.93,0
"35005","G. & A. EVERS UPPER RESERVOIR",420102,952535,"",".",".","1","RESSED","9.2","IA",0.424,"0.045",0.044,0.205940594,"0.002229059",2.229059354,148,5.58576345629415,1.53,80.75
"21062","POLK CREEK, SITE NO. 6",390237,803432,"",".",".","1","RESSED","8.4","WV",11,"0.47",0.47,0.907142857,"0.0009192",0.919200338,25.1,14.289411410348,70.11,0
"36006","MASTERS UPPER RESERVOIR",420555,955008,"",".",".","1","RESSED","9.2","IA",NA,"0.178",0.169,0.953488372,"0.002686959",2.68695903,NA,7.46888132044581,50.82,16.43
"99064","SCOFIELD RESERVOIR",394712,1110712,"","09311500","14060007","7","RESSED","6.2","UT",2915.843501,"154.0547613",150.1937397,120.9351156,"0.000383471",0.383471366,12.6,15.333628594891,62.81,0
"24015","LANGDON POND",393651,900844,"",".",".","1","RESSED","8.2","IL",6.3,"0.358",0.348,0.266666667,"0.00036494",0.36494031,12.9,1.80994434694145,24.49,61.44
"29001","FINSTAD FARM POND",481145,923027,"",".",".","1","RESSED","5.2","MN",10.4,"1.11",1.09,0.298473282,"0.00013041",0.130410125,8.7,2.95384248737301,59.44,0
"63012","YUCCA (2-B)",392004,1085627,"",".",".","1","RESSED","10.1","CO",1.84,"0.158",0.158,0.3,"0.000904267",0.904266654,49.7,3.41079371570766,0,0
"48013","FORT CARSON RESERVOIR 3",382522,1045200,"",".",".","1","RESSED","9.4","CO",3.2,"0.34",0.33,0.029365079,"4.23789E-05",0.042378891,2.8,1.72408241044656,0,0
"74004","COTTAGE GROVE",434257,1230301,"","14153000","17090002","7","RESSED","7.1","OR",1160,"104",102,24.90196078,"0.000116269",0.116269478,6.5,15.4720884295689,72.54,0.01
"51047","DENTON CREEK WATERSHED, SEDIMENT CONTROL STRUCTURE 3-7",333654,973822,"",".",".","1","RESSED","9.4","TX",7.82,"0.31",0.3,2.058823529,"0.003268362",3.26836248,80.2,3.53067383953027,40.93,0
"70120","CLOUD CREEK DEBRIS BASIN",341447,1181438,"",".",".","1","RESSED","11.1","CA",NA,"0.02",0.02,0.428846154,"0.010211837",10.21183695,NA,19.1163163377726,6.55,0
"70070","FLORAL (UPPER) DEBRIS BASIN",340942,1180306,"",".",".","5","RESSED","11.1","CA",NA,"0.06",0.06,0.145454545,"0.001154538",1.154538435,NA,8.12689376483789,0.44,0.87
"22","Copan OK",365308,955828,"WGS84","7174310","11070106",".","Texas Water Board",".","OK",4449,"505.0",505,302.2,"0.000284994",0.285,20.7,2.56513572969714,21.88,4.72
"71036","PINE FLAT",364956,1191932,"","11221000","18030010","7","RESSED","11.1","CA",5994,"1542",1542,241.509434,"7.45903E-05",0.074590252,12.3,22.180722222323,51.34,0
"70125","OAK DEBRIS BASIN",341443,1181447,"",".",".","1","RESSED","11.1","CA",NA,"0.05",0.05,0.328125,"0.003125372",3.125371622,NA,19.1163163377726,6.55,0
"46035","BERGER POND",380235,995901,"",".",".","1","RESSED","9.4","KS",5.3,"3",3,0.363636364,"5.77269E-05",0.057726922,20.9,1.2431233151505,0,43.81
"35004","G. & A. EVERS LOWER RESERVOIR",420040,952550,"",".",".","1","RESSED","9.2","IA",1.81,"0.187",0.139,0.708737864,"0.002428305",2.428304715,119.3,5.58576345629415,1.53,80.75
"3005","BATAVIA KILL, SITE NO. 4A",421955,741449,"WGS84",".",".","7","RESSED","5.3","NY",98,"6.8",6.65,0.168571429,"1.20724E-05",0.012072429,0.5,7.55335642406687,80.38,0
"70068","CARTER DEBRIS BASIN",341026,1180322,"",".",".","1","RESSED","11.1","CA",NA,"0.12",0.12,0.544758065,"0.002161995",2.161995423,NA,8.12689376483789,0.44,0.87
"7019","WATEREE CREEK, SITE NO. 1",343028,810706,"WGS84",".",".","1","RESSED","8.3","SC",104.4,"4.22",4.06,4.270072993,"0.000500889",0.500889137,12.5,4.14668882596601,74.32,0
"36023","MARINDAHL",430212,971524,"",".",".","7","RESSED","9.2","SD",146,"61.9",57.6,10.77777778,"8.91126E-05",0.089112595,22.5,1.4893547265514,1.22,67.4
"70085","WARD DEBRIS BASIN (UPPER)",341439,1181454,"",".",".","1","RESSED","11.1","CA",NA,"0.1",0.1,0.599494949,"0.002855077",2.855077337,NA,19.1163163377726,6.55,0
"46051","BRODIE",370759,994130,"",".",".","1","RESSED","9.4","KS",3.8,"2.17",2,0.145695364,"3.46935E-05",0.034693498,11.7,1.45499995085727,0,8.37
"13003","M.C. CRAIN FARM POND NO. 2",305010,900003,"WGS84",".",".","1","RESSED","8.3","LA",1.649,"0.13",0.13,0.048759124,"0.000178626",0.17862609,9,2.13042063983871,28.25,0
"51005","LAKE HALBERT",320434,962421,"",".",".","7","RESSED","9.4","TX",593,"9.48",8.56,48.04964539,"0.002673307",2.673306598,24.7,1.19730748016529,5.73,0.06
"15012","G.B. LANGSTON, JR., POND",344950,894109,".",".",".","5","RESSED","8.3","MS",2.6,"0.0156",0.0116,0.078,"0.003202351",3.202351218,9.1,2.06175769075854,25.85,0.32
"36015","SALEM DAM",433260,964200,"",".",".","5","RESSED","9.2","SD",5.57,"1.158",1.158,0.926,"0.000380833",0.380833177,50.7,2.72522211385332,4.65,0.67
"46049","RAYL",371500,972702,"",".",".","1","RESSED","9.4","KS",2.35,"0.56",0.56,0.137016575,"0.000116525",0.116524548,17.8,0.716159945470409,0,55.29
"79006","TAILHOLT C SEDIMENT DAM",450309,1154059,"",".",".","1","RESSED","6.2","ID",0.0067,"0.556",0.548,0.008488,"7.37662E-06",0.007376616,386.1,26.349214291815,87.54,0
"60043","HORSETHIEF BASIN",340941,1121755,"",".",".","1","RESSED","6.2","AZ",3.51,"0.85",0.85,0.192090395,"0.000107626",0.107626464,16.7,12.0078629220331,97.32,0
"70066","AUBURN DEBRIS BASIN",341026,1180323,"",".",".","1","RESSED","11.1","CA",NA,"0.19",0.19,1.352752294,"0.00339076",3.390759803,NA,8.12689376483789,0.44,0.87
"28003","SCHUESTER",445145,924923,"",".",".","1","RESSED","9.2","MN",12.39,"3.09",3.07,0.075,"1.16347E-05",0.011634701,1.8,3.39937498500394,33.63,20.9
"45027","BUFFALO",371117,955722,"",".",".","1","RESSED","9.4","KS",8.5,"0.26",0.26,0.120610687,"0.000220925",0.220924963,4.3,2.83382806719907,24.69,0
"50017","DEAN POND NO. 1",354606,993349,"",".",".","1","RESSED","9.4","OK",0.322,"0.0359",0.0354,0.025327103,"0.000340733",0.340733316,24,3.96425952153437,4.13,0
"34014","COALBANK CREEK WATERSHED CB-1",403733,1045000,"",".",".","7","RESSED","9.4","CO",140,"27",26.8,1.453488372,"2.58291E-05",0.025829091,3.2,1.02548493743113,0,17.63
"39005","WENNER RESERVOIR",455626,1020932,"",".",".","5","RESSED","9.3","SD",4.15,"0.493",0.493,0.153846154,"0.000148618",0.148618226,11.3,1.42064412868902,0,1.41
"79005","TAILHOLT B CREEK SEDIMENT DAM",450310,1154057,"",".",".","1","RESSED","6.2","ID",0.0072,"0.61",0.61,0.008553435,"6.67795E-06",0.006677949,362.1,26.349214291815,87.54,0
"31024","HONEY CREEK NO. A-2",405824,931156,"",".",".","1","RESSED","9.2","IA",9.3,"0.278",0.264,0.130952381,"0.000236234",0.236233683,4.3,1.83283950594206,1.68,54.89
"36013","BARTLETT",430117,963750,"",".",".","5","RESSED","9.2","SD",1.742,"0.234",0.234,0.315263158,"0.000641637",0.641637462,55.2,2.42216750869855,0.71,69.66
"5017","LOWER NORTH RIVER, SITE 80",382817,790339,"WGS84","01620812","02070005","1","RESSED","8.4","VA",41.71,"5.19",5.12,0.268,"2.49286E-05",0.024928559,2,12.4784450074081,90.51,0.14
"72022","HAZEL HILL",384257,1225648,"",".",".","1","RESSED","11.1","CA",1.5,"0.175",0.173,0.092,"0.000253264",0.253264356,18.7,10.940344352432,43.4,20.78
"15011","C.L. PATTON POND",344950,894109,".",".",".","5","RESSED","8.3","MS",4.13,"0.1019",0.0954,0.426666667,"0.002129966",2.129966085,31.5,2.06175769075854,25.85,0.32
"4013","LAKE RUSHFORD",422249,781058,"WGS84",".","04130002","7","RESSED","5.3","NY",552.6,"60.7",NA,21.82509506,"",NA,12,5.24505175462348,66.63,4.52
"7016","THIRD CREEK, SITE NO. 7A",355213,810406,"WGS84",".",".","1","RESSED","8.3","NC",72,"4.84",4.31,2.366515837,"0.000261496",0.261495665,10,3.4735918618256,36.44,7.3
"31034","SUTTER",393024,952254,"",".",".","1","RESSED","9.2","KS",7.75,"0.17",0.16,0.303896104,"0.00090456",0.904560247,12,2.1475854282985,4.4,35.07
"78010","LAMBKIN POND",431559,1154424,"",".",".","1","RESSED","10.1","ID",1.54,"0.193",0.191,0.004901961,"1.22227E-05",0.012222747,1,0.57866769698677,0,0
"30008","MAGNOLIA DAM",465438,972559,"",".",".","1","RESSED","9.2","ND",28.23,"12.16",11.72,0.635833333,"2.58374E-05",0.025837354,6.9,0.624499265223565,0.87,91.63
"75023","DRAINAGE IMPROVEMENT DISTRICT NO. 2 DESILTING POND",461000,1194500,"",".",".","3","RESSED","10.1","WA",0.23,"0.62",0.62,0.114634146,"8.80551E-05",0.088055129,151.9,1.75270393567814,0,78.76
"4017","LITTLE DEER CREEK NO. 1",393758,763002,"WGS84",".",".","1","RESSED","8.3","MD",3.86,"0.74",0.72,0.822463768,"0.000544022",0.544022205,64.9,5.04044448116499,41.55,25.04
"53017","ROCK CRUSHER RESERVOIR",315348,993122,"",".",".","1","RESSED","9.4","TX",13.2,"16.5",16.48,2.39869281,"6.93186E-05",0.069318599,55.4,1.49508041902872,4.58,3.68
"43006","RED SPIRES",441349,1082601,"",".",".","1","RESSED","10.1","WY",27.2,"5.24",5.2,5.478873239,"0.000501788",0.501787984,61.4,5.2109597149833,0,0
"70056","SNOVER DEBRIS BASIN",341348,1181325,"",".",".","1","RESSED","11.1","CA",NA,"0.23",0.23,1.199038462,"0.002482777",2.482776501,NA,19.0549124360703,11.59,0
"46052","GLEN",371323,995239,"",".",".","1","RESSED","9.4","KS",11,"0.95",0.93,0.332467532,"0.000170255",0.170254516,9.2,2.82239680772256,0,14.21
"30010","MELVIN BELLERUD FARM POND",482331,975824,"",".",".","1","RESSED","9.2","ND",2.91,"1.125",1.121,0.179069767,"7.60762E-05",0.076076234,18.8,3.3651171743332,6.44,45.6
"31025","HONEY CREEK NO. A-4",405751,931124,"",".",".","1","RESSED","9.2","IA",11,"0.355",0.338,0.467647059,"0.000658922",0.658921768,13,1.83283950594206,1.68,54.89
"70071","LA TUNA DEBRIS BASIN",341412,1181939,"",".",".","1","RESSED","11.1","CA",NA,"5.34",5.34,2.588940092,"0.000230894",0.230894236,NA,19.6364001013133,1.03,0
"24028","AYERS RESERVOIR",385730,892543,"",".",".","1","RESSED","8.3","IL",26.4,"1.43",1.39,0.959692898,"0.000328814",0.328813643,11.1,1.55233568224998,34.89,49.73
"50050","KENT CREEK, SITE NO. 1",342320,1010501,"",".",".","1","RESSED","9.4","TX",39.35,"1.52",1.46,8.133653846,"0.002653171",2.65317061,63,1.23166950317651,0.75,28.9
"64007","NILES HASLEM POND",402909,1092757,"",".",".","1","RESSED","10.1","UT",1.5,"0.095",0.095,0.063157895,"0.000316619",0.316618573,12.8,3.0566913857565,0,0
"76011","JOHANNA NELSON POND",464757,1163318,"",".",".","5","RESSED","10.1","ID",1.4,"0.014",0.012,0.023170732,"0.000919583",0.919582823,5,8.11566329821833,31.29,0.02
"76012","ED GALLOWAY POND",464757,1163318,"",".",".","5","RESSED","10.1","ID",0.3,"0.014",0.014,0.008333333,"0.00028348",0.283480419,8.5,8.11566329821833,31.29,0.02
"15026","ARKABUTLA RESERVOIR",344527,900727,"","07278000","08030204","7","RESSED","8.3","MS",33400,"1000",948,591.3043478,"0.000297054",0.29705378,5.4,2.12469895851328,31.83,10.66
"21058","SALEM FORK NO. 11A",391827,803423,"","03060000","05020002","1","RESSED","8.4","WV",NA,"0.288",0.287,0.162337662,"0.000269383",0.269382723,NA,13.7717056952647,70.68,0
"21048","MEANDER CREEK RESERVOIR",410912,804645,"","410910080464500","05030103","7","RESSED","8.1","OH",2010,"84.9",81.76,28.25,"0.000164555",0.164554558,4.3,1.74697970017489,40.54,11.11
"21049","HAVARD MASON",391827,803423,"","03060000","05020002","1","RESSED","8.4","WV",6.75,"0.29",0.28,0.158064516,"0.000268849",0.268849172,7.1,13.7717056952647,70.68,0
"19009","HERRINGTON LAKE",374707,844213,"","03286000","05100205","7","RESSED","8.3","KY",3600,"437",431,202.6875,"0.000223966",0.223965974,17.2,5.69357408411351,31.05,4.58
"16023","CHRISTOPHER RESERVOIR",375904,890409,"",".",".","1","RESSED","8.3","IL",43.17,"0.925",0.858,0.867142857,"0.000481322",0.481321998,6.1,0.928110442691704,18.24,10.26
"49005","GORDON COUNTRY CLUB LAKE",333827,953621,"",".",".","1","RESSED","9.4","TX",75,"1.41",1.3,2.098360656,"0.000768722",0.768721682,8.5,0.996845969953235,22.73,0
